Store id,Cogs,Date,Market Size,Regional Performance,Marketing,Product Line,Product Type,Product,Profit,Sales,State,Target COGS,Target Profit,Target Sales,Other Expenses,Total Sales,Total Profit,ProftMargin,Marketing spend,Actual Variance,Cost of Goods Sold (COGS), ROI on Marketing,Product Category,COGS overview, Revenue (Sales)
918,88,01-11-2013,Small Market,South,29,Beans,Coffee,Colombian,105,213,Oklahoma,100,90,230,41,#REF!,#REF!,49%,29,-17,-12,3.620689655,High Profit,88,213
405,102,01-11-2013,Small Market,South,31,Beans,Espresso,Caffe Latte,132,261,Oklahoma,80,60,180,54,#REF!,#REF!,51%,31,81,22,4.258064516,High Profit,102,261
985,101,01-11-2013,Small Market,South,33,Leaves,Herbal Tea,Chamomile,126,246,Louisiana,90,80,210,45,#REF!,#REF!,51%,33,36,11,3.818181818,High Profit,101,246
505,15,01-11-2013,Small Market,South,4,Leaves,Herbal Tea,Chamomile,13,42,New Mexico,10,10,30,15,#REF!,#REF!,31%,4,12,5,3.25,Low Profit,15,42
337,82,01-11-2013,Small Market,South,31,Leaves,Herbal Tea,Lemon,56,196,Louisiana,70,40,170,64,#REF!,#REF!,29%,31,26,12,1.806451613,Low Profit,82,196
405,94,01-11-2013,Small Market,South,85,Leaves,Herbal Tea,Lemon,22,239,Oklahoma,80,20,200,115,#REF!,#REF!,9%,85,39,14,0.258823529,Low Profit,94,239
409,241,01-12-2013,Major Market,South,74,Beans,Coffee,Colombian,279,559,Texas,280,240,620,96,#REF!,#REF!,50%,74,-61,-39,3.77027027,High Profit,241,559
254,123,01-12-2013,Major Market,South,34,Beans,Espresso,Caffe Mocha,197,322,Texas,90,110,230,46,#REF!,#REF!,61%,34,92,33,5.794117647,High Profit,123,322
505,92,01-12-2013,Small Market,South,28,Beans,Coffee,Decaf Irish Cream,24,171,New Mexico,100,40,190,52,#REF!,#REF!,14%,28,-19,-8,0.857142857,Low Profit,92,171
918,88,01-12-2013,Small Market,South,29,Beans,Espresso,Decaf Espresso,107,236,Oklahoma,60,60,170,61,#REF!,#REF!,45%,29,66,28,3.689655172,High Profit,88,236
985,49,01-12-2013,Small Market,South,13,Beans,Coffee,Colombian,68,128,Louisiana,50,70,140,25,#REF!,#REF!,53%,13,-12,-1,5.230769231,Low Profit,49,128
505,48,01-12-2013,Small Market,South,15,Beans,Coffee,Colombian,40,130,New Mexico,50,50,140,47,#REF!,#REF!,31%,15,-10,-2,2.666666667,Low Profit,48,130
580,81,01-12-2013,Small Market,South,26,Beans,Coffee,Colombian,98,197,Oklahoma,90,100,220,38,#REF!,#REF!,50%,26,-23,-9,3.769230769,Low Profit,81,197
505,20,01-12-2013,Small Market,South,7,Beans,Espresso,Caffe Latte,-22,48,New Mexico,10,-10,30,40,#REF!,#REF!,-46%,7,18,10,-3.142857143,Low Profit,20,48
918,134,01-12-2013,Small Market,South,41,Beans,Espresso,Caffe Latte,180,341,Oklahoma,100,90,240,65,#REF!,#REF!,53%,41,101,34,4.390243902,High Profit,134,341
985,94,01-12-2013,Small Market,South,31,Leaves,Herbal Tea,Chamomile,114,228,Louisiana,80,70,190,43,#REF!,#REF!,50%,31,38,14,3.677419355,High Profit,94,228
505,16,01-12-2013,Small Market,South,4,Leaves,Herbal Tea,Chamomile,13,44,New Mexico,10,10,30,16,#REF!,#REF!,30%,4,14,6,3.25,Low Profit,16,44
580,105,01-12-2013,Small Market,South,95,Leaves,Herbal Tea,Lemon,30,266,Oklahoma,90,30,230,125,#REF!,#REF!,11%,95,36,15,0.315789474,Low Profit,105,266
860,125,01-10-2012,Small Market,East,41,Beans,Coffee,Colombian,115,313,Connecticut,100,130,260,73,#REF!,#REF!,37%,41,53,25,2.804878049,High Profit,125,313
203,60,01-10-2012,Small Market,East,54,Beans,Espresso,Caffe Mocha,1,144,Connecticut,40,40,130,83,#REF!,#REF!,1%,54,14,20,0.018518519,Low Profit,60,144
203,130,01-11-2012,Small Market,East,42,Beans,Coffee,Colombian,122,325,Connecticut,110,130,290,73,#REF!,#REF!,38%,42,35,20,2.904761905,High Profit,130,325
203,115,01-12-2012,Small Market,East,37,Beans,Coffee,Colombian,105,289,Connecticut,100,110,260,69,#REF!,#REF!,36%,37,29,15,2.837837838,High Profit,115,289
203,125,01-10-2013,Small Market,East,41,Beans,Coffee,Colombian,171,334,Connecticut,100,130,260,73,#REF!,#REF!,51%,41,74,25,4.170731707,High Profit,125,334
959,60,01-10-2013,Small Market,East,54,Beans,Espresso,Caffe Mocha,1,153,Connecticut,40,40,130,83,#REF!,#REF!,1%,54,23,20,0.018518519,Low Profit,60,153
203,130,01-11-2013,Small Market,East,42,Beans,Coffee,Colombian,181,346,Connecticut,110,130,290,73,#REF!,#REF!,52%,42,56,20,4.30952381,High Profit,130,346
959,115,01-12-2013,Small Market,East,37,Beans,Coffee,Colombian,156,308,Connecticut,100,110,260,69,#REF!,#REF!,51%,37,48,15,4.216216216,High Profit,115,308
561,91,01-10-2012,Major Market,East,28,Beans,Coffee,Decaf Irish Cream,76,218,Florida,70,90,180,51,#REF!,#REF!,35%,28,38,21,2.714285714,Low Profit,91,218
239,86,01-10-2012,Major Market,East,28,Beans,Espresso,Decaf Espresso,60,202,Florida,70,90,180,56,#REF!,#REF!,30%,28,22,16,2.142857143,Low Profit,86,202
407,82,01-10-2012,Major Market,East,27,Beans,Coffee,Colombian,64,205,Florida,60,90,170,59,#REF!,#REF!,31%,27,35,22,2.37037037,Low Profit,82,205
857,72,01-10-2012,Major Market,East,23,Beans,Coffee,Colombian,348,474,Massachusetts,50,330,400,54,#REF!,#REF!,73%,23,74,22,15.13043478,High Profit,72,474
315,260,01-10-2012,Major Market,East,91,Beans,Coffee,Colombian,247,650,New York,210,230,540,143,#REF!,#REF!,38%,91,110,50,2.714285714,High Profit,260,650
239,96,01-10-2012,Major Market,East,87,Beans,Espresso,Caffe Mocha,18,230,Florida,80,50,210,116,#REF!,#REF!,8%,87,20,16,0.206896552,Low Profit,96,230
845,125,01-10-2012,Major Market,East,113,Beans,Espresso,Caffe Mocha,-202,69,New York,110,-170,50,146,#REF!,#REF!,-293%,113,19,15,-1.787610619,Low Profit,125,69
781,161,01-10-2012,Major Market,East,45,Beans,Espresso,Regular Espresso,92,322,Massachusetts,140,120,300,69,#REF!,#REF!,29%,45,22,21,2.044444444,Low Profit,161,322
718,239,01-10-2012,Major Market,East,66,Beans,Espresso,Regular Espresso,435,765,New York,210,450,720,91,#REF!,#REF!,57%,66,45,29,6.590909091,High Profit,239,765
386,22,01-10-2012,Major Market,East,7,Leaves,Herbal Tea,Chamomile,10,51,Florida,0,20,20,19,#REF!,#REF!,20%,7,31,22,1.428571429,Low Profit,22,51
845,255,01-10-2012,Major Market,East,96,Leaves,Herbal Tea,Lemon,129,513,New York,140,70,290,129,#REF!,#REF!,25%,96,223,115,1.34375,High Profit,255,513
315,239,01-10-2012,Major Market,East,74,Leaves,Herbal Tea,Mint,-170,164,New York,130,-100,80,95,#REF!,#REF!,-104%,74,84,109,-2.297297297,Low Profit,239,164
516,108,01-10-2012,Major Market,East,30,Leaves,Tea,Darjeeling,115,265,New York,110,140,280,42,#REF!,#REF!,43%,30,-15,-2,3.833333333,High Profit,108,265
716,123,01-10-2012,Major Market,East,34,Leaves,Tea,Earl Grey,134,302,New York,130,160,320,45,#REF!,#REF!,44%,34,-18,-7,3.941176471,High Profit,123,302
518,76,01-10-2012,Major Market,East,21,Leaves,Tea,Green Tea,78,187,New York,80,100,200,33,#REF!,#REF!,42%,21,-13,-4,3.714285714,Low Profit,76,187
772,102,01-11-2012,Major Market,East,31,Beans,Coffee,Decaf Irish Cream,89,245,Florida,90,90,220,54,#REF!,#REF!,36%,31,25,12,2.870967742,Low Profit,102,245
561,77,01-11-2012,Major Market,East,25,Beans,Espresso,Decaf Espresso,51,180,Florida,70,60,170,52,#REF!,#REF!,28%,25,10,7,2.04,Low Profit,77,180
754,78,01-11-2012,Major Market,East,25,Beans,Coffee,Colombian,63,197,Florida,70,60,170,56,#REF!,#REF!,32%,25,27,8,2.52,Low Profit,78,197
978,75,01-11-2012,Major Market,East,24,Beans,Coffee,Colombian,324,454,Massachusetts,60,300,400,55,#REF!,#REF!,71%,24,54,15,13.5,High Profit,75,454
347,249,01-11-2012,Major Market,East,87,Beans,Coffee,Colombian,236,623,New York,220,230,560,138,#REF!,#REF!,38%,87,63,29,2.712643678,High Profit,249,623
754,94,01-11-2012,Major Market,East,85,Beans,Espresso,Caffe Mocha,15,224,Florida,90,20,210,115,#REF!,#REF!,7%,85,14,4,0.176470588,Low Profit,94,224
347,121,01-11-2012,Major Market,East,109,Beans,Espresso,Caffe Mocha,-202,61,New York,110,-190,50,142,#REF!,#REF!,-331%,109,11,11,-1.853211009,Low Profit,121,61
508,181,01-11-2012,Major Market,East,50,Beans,Espresso,Regular Espresso,108,363,Massachusetts,170,120,350,74,#REF!,#REF!,30%,50,13,11,2.16,High Profit,181,363
646,211,01-11-2012,Major Market,East,59,Beans,Espresso,Regular Espresso,381,675,New York,200,390,660,83,#REF!,#REF!,56%,59,15,11,6.457627119,High Profit,211,675
561,22,01-11-2012,Major Market,East,7,Leaves,Herbal Tea,Chamomile,11,52,Florida,10,10,30,19,#REF!,#REF!,21%,7,22,12,1.571428571,Low Profit,22,52
631,245,01-11-2012,Major Market,East,93,Leaves,Herbal Tea,Lemon,204,576,New York,180,140,420,127,#REF!,#REF!,35%,93,156,65,2.193548387,High Profit,245,576
914,225,01-11-2012,Major Market,East,69,Leaves,Herbal Tea,Mint,-156,160,New York,160,-120,110,91,#REF!,#REF!,-98%,69,50,65,-2.260869565,Low Profit,225,160
518,81,01-11-2012,Major Market,East,22,Leaves,Tea,Darjeeling,84,198,New York,80,90,200,33,#REF!,#REF!,42%,22,-2,1,3.818181818,Low Profit,81,198
315,118,01-11-2012,Major Market,East,33,Leaves,Tea,Earl Grey,127,290,New York,120,130,290,45,#REF!,#REF!,44%,33,0,-2,3.848484848,High Profit,118,290
813,134,01-12-2012,Major Market,East,41,Beans,Coffee,Decaf Irish Cream,122,320,Florida,120,110,280,64,#REF!,#REF!,38%,41,40,14,2.975609756,High Profit,134,320
407,83,01-12-2012,Major Market,East,27,Beans,Espresso,Decaf Espresso,58,195,Florida,80,70,190,54,#REF!,#REF!,30%,27,5,3,2.148148148,Low Profit,83,195
754,88,01-12-2012,Major Market,East,29,Beans,Coffee,Colombian,73,221,Florida,70,80,190,60,#REF!,#REF!,33%,29,31,18,2.517241379,Low Profit,88,221
351,67,01-12-2012,Major Market,East,22,Beans,Coffee,Colombian,390,510,Massachusetts,60,360,450,53,#REF!,#REF!,76%,22,60,7,17.72727273,High Profit,67,510
845,279,01-12-2012,Major Market,East,97,Beans,Coffee,Colombian,271,699,New York,250,250,620,149,#REF!,#REF!,39%,97,79,29,2.793814433,High Profit,279,699
305,105,01-12-2012,Major Market,East,95,Beans,Espresso,Caffe Mocha,21,250,Florida,100,30,240,124,#REF!,#REF!,8%,95,10,5,0.221052632,Low Profit,105,250
212,135,01-12-2012,Major Market,East,122,Beans,Espresso,Caffe Mocha,-224,66,New York,130,-210,60,155,#REF!,#REF!,-339%,122,6,5,-1.836065574,Low Profit,135,66
351,153,01-12-2012,Major Market,East,42,Beans,Espresso,Regular Espresso,87,306,Massachusetts,150,80,290,66,#REF!,#REF!,28%,42,16,3,2.071428571,Low Profit,153,306
718,250,01-12-2012,Major Market,East,70,Beans,Espresso,Regular Espresso,312,657,New York,240,320,640,95,#REF!,#REF!,47%,70,17,10,4.457142857,High Profit,250,657
607,294,01-12-2012,Major Market,East,111,Leaves,Herbal Tea,Lemon,309,747,New York,220,210,540,144,#REF!,#REF!,41%,111,207,74,2.783783784,High Profit,294,747
716,241,01-12-2012,Major Market,East,74,Leaves,Herbal Tea,Mint,-189,148,New York,180,-150,100,96,#REF!,#REF!,-128%,74,48,61,-2.554054054,Low Profit,241,148
716,86,01-12-2012,Major Market,East,24,Leaves,Tea,Darjeeling,89,210,New York,90,90,210,35,#REF!,#REF!,42%,24,0,-4,3.708333333,Low Profit,86,210
718,123,01-12-2012,Major Market,East,34,Leaves,Tea,Earl Grey,133,302,New York,120,150,310,46,#REF!,#REF!,44%,34,-8,3,3.911764706,High Profit,123,302
772,91,01-10-2013,Major Market,East,28,Beans,Coffee,Decaf Irish Cream,113,232,Florida,70,90,180,51,#REF!,#REF!,49%,28,52,21,4.035714286,High Profit,91,232
321,86,01-10-2013,Major Market,East,28,Beans,Espresso,Decaf Espresso,89,215,Florida,70,90,180,56,#REF!,#REF!,41%,28,35,16,3.178571429,Low Profit,86,215
954,82,01-10-2013,Major Market,East,27,Beans,Coffee,Colombian,95,218,Florida,60,90,170,59,#REF!,#REF!,44%,27,48,22,3.518518519,Low Profit,82,218
857,72,01-10-2013,Major Market,East,23,Beans,Coffee,Colombian,516,505,Massachusetts,50,330,400,54,#REF!,#REF!,102%,23,105,22,22.43478261,High Profit,72,505
716,260,01-10-2013,Major Market,East,91,Beans,Coffee,Colombian,367,693,New York,210,230,540,143,#REF!,#REF!,53%,91,153,50,4.032967033,High Profit,260,693
727,96,01-10-2013,Major Market,East,87,Beans,Espresso,Caffe Mocha,27,245,Florida,80,50,210,116,#REF!,#REF!,11%,87,35,16,0.310344828,Low Profit,96,245
914,125,01-10-2013,Major Market,East,113,Beans,Espresso,Caffe Mocha,-300,74,New York,110,-170,50,146,#REF!,#REF!,-405%,113,24,15,-2.654867257,Low Profit,125,74
508,161,01-10-2013,Major Market,East,45,Beans,Espresso,Regular Espresso,137,343,Massachusetts,140,120,300,69,#REF!,#REF!,40%,45,43,21,3.044444444,High Profit,161,343
212,239,01-10-2013,Major Market,East,66,Beans,Espresso,Regular Espresso,646,815,New York,210,450,720,91,#REF!,#REF!,79%,66,95,29,9.787878788,High Profit,239,815
904,22,01-10-2013,Major Market,East,7,Leaves,Herbal Tea,Chamomile,15,54,Florida,0,20,20,19,#REF!,#REF!,28%,7,34,22,2.142857143,Low Profit,22,54
585,255,01-10-2013,Major Market,East,96,Leaves,Herbal Tea,Lemon,191,547,New York,140,70,290,129,#REF!,#REF!,35%,96,257,115,1.989583333,High Profit,255,547
631,239,01-10-2013,Major Market,East,74,Leaves,Herbal Tea,Mint,-252,175,New York,130,-100,80,95,#REF!,#REF!,-144%,74,95,109,-3.405405405,Low Profit,239,175
585,108,01-10-2013,Major Market,East,30,Leaves,Tea,Darjeeling,171,282,New York,110,140,280,42,#REF!,#REF!,61%,30,2,-2,5.7,High Profit,108,282
718,123,01-10-2013,Major Market,East,34,Leaves,Tea,Earl Grey,199,322,New York,130,160,320,45,#REF!,#REF!,62%,34,2,-7,5.852941176,High Profit,123,322
607,76,01-10-2013,Major Market,East,21,Leaves,Tea,Green Tea,116,199,New York,80,100,200,33,#REF!,#REF!,58%,21,-1,-4,5.523809524,High Profit,76,199
904,102,01-11-2013,Major Market,East,31,Beans,Coffee,Decaf Irish Cream,132,261,Florida,90,90,220,54,#REF!,#REF!,51%,31,41,12,4.258064516,High Profit,102,261
772,77,01-11-2013,Major Market,East,25,Beans,Espresso,Decaf Espresso,76,192,Florida,70,60,170,52,#REF!,#REF!,40%,25,22,7,3.04,Low Profit,77,192
786,78,01-11-2013,Major Market,East,25,Beans,Coffee,Colombian,93,210,Florida,70,60,170,56,#REF!,#REF!,44%,25,40,8,3.72,Low Profit,78,210
857,75,01-11-2013,Major Market,East,24,Beans,Coffee,Colombian,481,484,Massachusetts,60,300,400,55,#REF!,#REF!,99%,24,84,15,20.04166667,High Profit,75,484
607,249,01-11-2013,Major Market,East,87,Beans,Coffee,Colombian,350,664,New York,220,230,560,138,#REF!,#REF!,53%,87,104,29,4.022988506,High Profit,249,664
813,94,01-11-2013,Major Market,East,85,Beans,Espresso,Caffe Mocha,22,239,Florida,90,20,210,115,#REF!,#REF!,9%,85,29,4,0.258823529,Low Profit,94,239
914,121,01-11-2013,Major Market,East,109,Beans,Espresso,Caffe Mocha,-300,65,New York,110,-190,50,142,#REF!,#REF!,-462%,109,15,11,-2.752293578,Low Profit,121,65
617,181,01-11-2013,Major Market,East,50,Beans,Espresso,Regular Espresso,160,387,Massachusetts,170,120,350,74,#REF!,#REF!,41%,50,37,11,3.2,High Profit,181,387
917,211,01-11-2013,Major Market,East,59,Beans,Espresso,Regular Espresso,565,719,New York,200,390,660,83,#REF!,#REF!,79%,59,59,11,9.576271186,High Profit,211,719
727,22,01-11-2013,Major Market,East,7,Leaves,Herbal Tea,Chamomile,16,55,Florida,10,10,30,19,#REF!,#REF!,29%,7,25,12,2.285714286,Low Profit,22,55
585,245,01-11-2013,Major Market,East,93,Leaves,Herbal Tea,Lemon,303,614,New York,180,140,420,127,#REF!,#REF!,49%,93,194,65,3.258064516,High Profit,245,614
518,225,01-11-2013,Major Market,East,69,Leaves,Herbal Tea,Mint,-232,171,New York,160,-120,110,91,#REF!,#REF!,-136%,69,61,65,-3.362318841,Low Profit,225,171
516,81,01-11-2013,Major Market,East,22,Leaves,Tea,Darjeeling,125,211,New York,80,90,200,33,#REF!,#REF!,59%,22,11,1,5.681818182,High Profit,81,211
914,118,01-11-2013,Major Market,East,33,Leaves,Tea,Earl Grey,188,309,New York,120,130,290,45,#REF!,#REF!,61%,33,19,-2,5.696969697,High Profit,118,309
727,134,01-12-2013,Major Market,East,41,Beans,Coffee,Decaf Irish Cream,181,341,Florida,120,110,280,64,#REF!,#REF!,53%,41,61,14,4.414634146,High Profit,134,341
386,83,01-12-2013,Major Market,East,27,Beans,Espresso,Decaf Espresso,86,208,Florida,80,70,190,54,#REF!,#REF!,41%,27,18,3,3.185185185,Low Profit,83,208
407,88,01-12-2013,Major Market,East,29,Beans,Coffee,Colombian,108,236,Florida,70,80,190,60,#REF!,#REF!,46%,29,46,18,3.724137931,High Profit,88,236
351,67,01-12-2013,Major Market,East,22,Beans,Coffee,Colombian,579,543,Massachusetts,60,360,450,53,#REF!,#REF!,107%,22,93,7,26.31818182,High Profit,67,543
315,279,01-12-2013,Major Market,East,97,Beans,Coffee,Colombian,402,745,New York,250,250,620,149,#REF!,#REF!,54%,97,125,29,4.144329897,High Profit,279,745
305,105,01-12-2013,Major Market,East,95,Beans,Espresso,Caffe Mocha,31,266,Florida,100,30,240,124,#REF!,#REF!,12%,95,26,5,0.326315789,Low Profit,105,266
845,135,01-12-2013,Major Market,East,122,Beans,Espresso,Caffe Mocha,-332,70,New York,130,-210,60,155,#REF!,#REF!,-474%,122,10,5,-2.721311475,Low Profit,135,70
857,153,01-12-2013,Major Market,East,42,Beans,Espresso,Regular Espresso,129,326,Massachusetts,150,80,290,66,#REF!,#REF!,40%,42,36,3,3.071428571,High Profit,153,326
518,250,01-12-2013,Major Market,East,70,Beans,Espresso,Regular Espresso,463,700,New York,240,320,640,95,#REF!,#REF!,66%,70,60,10,6.614285714,High Profit,250,700
631,294,01-12-2013,Major Market,East,111,Leaves,Herbal Tea,Lemon,459,796,New York,220,210,540,144,#REF!,#REF!,58%,111,256,74,4.135135135,High Profit,294,796
716,241,01-12-2013,Major Market,East,74,Leaves,Herbal Tea,Mint,-280,158,New York,180,-150,100,96,#REF!,#REF!,-177%,74,58,61,-3.783783784,Low Profit,241,158
718,86,01-12-2013,Major Market,East,24,Leaves,Tea,Darjeeling,132,224,New York,90,90,210,35,#REF!,#REF!,59%,24,14,-4,5.5,High Profit,86,224
518,123,01-12-2013,Major Market,East,34,Leaves,Tea,Earl Grey,197,322,New York,120,150,310,46,#REF!,#REF!,61%,34,12,3,5.794117647,High Profit,123,322
719,108,01-10-2012,Major Market,Central,30,Beans,Coffee,Decaf Irish Cream,116,265,Colorado,100,150,260,41,#REF!,#REF!,44%,30,5,8,3.866666667,High Profit,108,265
815,122,01-10-2012,Major Market,Central,39,Beans,Coffee,Decaf Irish Cream,115,298,Illinois,110,160,300,61,#REF!,#REF!,39%,39,-2,12,2.948717949,High Profit,122,298
303,72,01-10-2012,Major Market,Central,23,Beans,Espresso,Decaf Espresso,56,182,Colorado,100,130,260,54,#REF!,#REF!,31%,23,-78,-28,2.434782609,Low Profit,72,182
312,239,01-10-2012,Major Market,Central,66,Beans,Espresso,Decaf Espresso,149,478,Illinois,340,300,710,90,#REF!,#REF!,31%,66,-232,-101,2.257575758,High Profit,239,478
614,54,01-10-2012,Major Market,Central,20,Beans,Espresso,Decaf Espresso,12,120,Ohio,70,70,170,54,#REF!,#REF!,10%,20,-50,-16,0.6,Low Profit,54,120
970,123,01-10-2012,Major Market,Central,34,Beans,Coffee,Amaretto,133,302,Colorado,120,160,300,46,#REF!,#REF!,44%,34,2,3,3.911764706,High Profit,123,302
815,154,01-10-2012,Major Market,Central,50,Beans,Coffee,Colombian,120,367,Illinois,150,160,370,93,#REF!,#REF!,33%,50,-3,4,2.4,High Profit,154,367
303,76,01-10-2012,Major Market,Central,21,Beans,Espresso,Caffe Mocha,79,187,Colorado,100,170,280,32,#REF!,#REF!,42%,21,-93,-24,3.761904762,Low Profit,76,187
815,257,01-10-2012,Major Market,Central,84,Beans,Espresso,Caffe Mocha,224,598,Illinois,370,420,890,117,#REF!,#REF!,37%,84,-292,-113,2.666666667,High Profit,257,598
567,161,01-10-2012,Major Market,Central,45,Beans,Espresso,Caffe Mocha,92,322,Ohio,230,190,470,69,#REF!,#REF!,29%,45,-148,-69,2.044444444,Low Profit,161,322
719,161,01-10-2012,Major Market,Central,45,Leaves,Herbal Tea,Chamomile,92,322,Colorado,120,110,260,69,#REF!,#REF!,29%,45,62,41,2.044444444,Low Profit,161,322
708,123,01-10-2012,Major Market,Central,34,Leaves,Herbal Tea,Chamomile,133,302,Illinois,90,140,240,46,#REF!,#REF!,44%,34,62,33,3.911764706,High Profit,123,302
815,108,01-10-2012,Major Market,Central,30,Leaves,Herbal Tea,Mint,116,265,Illinois,80,120,210,41,#REF!,#REF!,44%,30,55,28,3.866666667,High Profit,108,265
234,82,01-10-2012,Major Market,Central,27,Leaves,Tea,Darjeeling,65,205,Ohio,50,60,140,58,#REF!,#REF!,32%,27,65,32,2.407407407,Low Profit,82,205
614,91,01-10-2012,Major Market,Central,28,Leaves,Tea,Earl Grey,76,218,Ohio,50,80,150,51,#REF!,#REF!,35%,28,68,41,2.714285714,Low Profit,91,218
720,90,01-10-2012,Major Market,Central,29,Leaves,Tea,Green Tea,74,205,Colorado,50,80,140,41,#REF!,#REF!,36%,29,65,40,2.551724138,Low Profit,90,205
641,10,01-10-2012,Small Market,Central,3,Beans,Coffee,Decaf Irish Cream,-2,23,Iowa,0,10,10,15,#REF!,#REF!,-9%,3,13,10,-0.666666667,Low Profit,10,23
715,86,01-10-2012,Small Market,Central,28,Beans,Coffee,Decaf Irish Cream,61,202,Wisconsin,80,100,200,55,#REF!,#REF!,30%,28,2,6,2.178571429,Low Profit,86,202
816,79,01-10-2012,Small Market,Central,30,Beans,Coffee,Colombian,35,177,Missouri,70,70,170,63,#REF!,#REF!,20%,30,7,9,1.166666667,Low Profit,79,177
715,96,01-10-2012,Small Market,Central,87,Beans,Coffee,Colombian,18,230,Wisconsin,90,60,230,116,#REF!,#REF!,8%,87,0,6,0.206896552,Low Profit,96,230
314,40,01-10-2012,Small Market,Central,11,Beans,Espresso,Caffe Mocha,36,99,Missouri,50,90,140,23,#REF!,#REF!,36%,11,-41,-10,3.272727273,Low Profit,40,99
608,80,01-10-2012,Small Market,Central,24,Beans,Espresso,Caffe Mocha,48,174,Wisconsin,110,120,250,46,#REF!,#REF!,28%,24,-76,-30,2,Low Profit,80,174
712,257,01-10-2012,Small Market,Central,84,Leaves,Herbal Tea,Chamomile,224,598,Iowa,200,210,480,117,#REF!,#REF!,37%,84,118,57,2.666666667,High Profit,257,598
641,122,01-10-2012,Small Market,Central,39,Leaves,Herbal Tea,Lemon,114,298,Iowa,90,130,240,62,#REF!,#REF!,38%,39,58,32,2.923076923,High Profit,122,298
573,86,01-10-2012,Small Market,Central,26,Leaves,Herbal Tea,Lemon,-26,109,Missouri,60,10,80,49,#REF!,#REF!,-24%,26,29,26,-1,Low Profit,86,109
563,239,01-10-2012,Small Market,Central,66,Leaves,Tea,Darjeeling,149,478,Iowa,170,110,340,90,#REF!,#REF!,31%,66,138,69,2.257575758,High Profit,239,478
563,255,01-10-2012,Small Market,Central,96,Leaves,Tea,Earl Grey,183,567,Iowa,170,130,400,129,#REF!,#REF!,32%,96,167,85,1.90625,High Profit,255,567
417,25,01-10-2012,Small Market,Central,9,Leaves,Tea,Earl Grey,-11,56,Missouri,10,0,30,42,#REF!,#REF!,-20%,9,26,15,-1.222222222,Low Profit,25,56
970,81,01-11-2012,Major Market,Central,22,Beans,Coffee,Decaf Irish Cream,84,198,Colorado,80,80,190,33,#REF!,#REF!,42%,22,8,1,3.818181818,Low Profit,81,198
815,113,01-11-2012,Major Market,Central,36,Beans,Coffee,Decaf Irish Cream,106,278,Illinois,110,110,270,59,#REF!,#REF!,38%,36,8,3,2.944444444,High Profit,113,278
303,75,01-11-2012,Major Market,Central,24,Beans,Espresso,Decaf Espresso,58,189,Colorado,90,100,240,56,#REF!,#REF!,31%,24,-51,-15,2.416666667,Low Profit,75,189
847,211,01-11-2012,Major Market,Central,59,Beans,Espresso,Decaf Espresso,129,423,Illinois,270,200,540,83,#REF!,#REF!,30%,59,-117,-59,2.186440678,High Profit,211,423
970,118,01-11-2012,Major Market,Central,33,Beans,Coffee,Amaretto,128,290,Colorado,110,130,280,44,#REF!,#REF!,44%,33,10,8,3.878787879,High Profit,118,290
815,173,01-11-2012,Major Market,Central,57,Beans,Coffee,Colombian,139,412,Illinois,170,140,400,100,#REF!,#REF!,34%,57,12,3,2.438596491,High Profit,173,412
303,50,01-11-2012,Major Market,Central,14,Beans,Espresso,Caffe Mocha,48,123,Colorado,60,70,150,25,#REF!,#REF!,39%,14,-27,-10,3.428571429,Low Profit,50,123
224,228,01-11-2012,Major Market,Central,75,Beans,Espresso,Caffe Mocha,196,532,Illinois,290,290,680,108,#REF!,#REF!,37%,75,-148,-62,2.613333333,High Profit,228,532
440,181,01-11-2012,Major Market,Central,50,Beans,Espresso,Caffe Mocha,107,363,Ohio,230,170,460,75,#REF!,#REF!,29%,50,-97,-49,2.14,High Profit,181,363
970,181,01-11-2012,Major Market,Central,50,Leaves,Herbal Tea,Chamomile,107,363,Colorado,170,100,330,75,#REF!,#REF!,29%,50,33,11,2.14,High Profit,181,363
312,118,01-11-2012,Major Market,Central,33,Leaves,Herbal Tea,Chamomile,127,290,Illinois,110,110,260,45,#REF!,#REF!,44%,33,30,8,3.848484848,High Profit,118,290
630,81,01-11-2012,Major Market,Central,22,Leaves,Herbal Tea,Mint,84,198,Illinois,70,80,180,33,#REF!,#REF!,42%,22,18,11,3.818181818,Low Profit,81,198
330,78,01-11-2012,Major Market,Central,25,Leaves,Tea,Darjeeling,62,197,Ohio,60,60,160,57,#REF!,#REF!,31%,25,37,18,2.48,Low Profit,78,197
630,75,01-11-2012,Major Market,Central,24,Leaves,Tea,Earl Grey,59,189,Illinois,60,50,150,55,#REF!,#REF!,31%,24,39,15,2.458333333,Low Profit,75,189
419,102,01-11-2012,Major Market,Central,31,Leaves,Tea,Earl Grey,89,245,Ohio,80,70,200,54,#REF!,#REF!,36%,31,45,22,2.870967742,Low Profit,102,245
719,88,01-11-2012,Major Market,Central,29,Leaves,Tea,Green Tea,70,200,Colorado,70,60,160,42,#REF!,#REF!,35%,29,40,18,2.413793103,Low Profit,88,200
641,10,01-11-2012,Small Market,Central,3,Beans,Coffee,Decaf Irish Cream,-3,23,Iowa,0,10,20,16,#REF!,#REF!,-13%,3,3,10,-1,Low Profit,10,23
